title,company,employment_type,job_level,category,salary_lower,salary_upper,salary_time_interval,roles,requirements
Data Scientist,EYEOTA PTE. LTD.,Full Time,"Manager, Professional",Information Technology,8000.0,16000.0,Monthly,"Eyeota is looking for an exceptional Data Scientist who can contribute to building a world class  Machine Learning product pipeline based on our petabyte-scale data platform. This person will be involved in:  Initial data mining and research, especially on up and coming technologies and algorithms Model prototyping (Feature engineering, Parameter Tuning, Hyper Parameter Tuning) Model development Partnering with Data Engineers and Dev Ops for Model deployment into production environment Ongoing monitoring of system performance Exploratory research to identify new avenues to monetise existing products  The candidate should have significant experience developing and operating a modern data pipeline platform and should have a keen interest in Machine Learning and Data Science.","Eyeota is looking for an exceptional Data Scientist who can contribute to building a world class  Machine Learning product pipeline based on our petabyte-scale data platform. This person will be involved in:  Initial data mining and research, especially on up and coming technologies and algorithms Model prototyping (Feature engineering, Parameter Tuning, Hyper Parameter Tuning) Model development Partnering with Data Engineers and Dev Ops for Model deployment into production environment Ongoing monitoring of system performance Exploratory research to identify new avenues to monetise existing products  The candidate should have significant experience developing and operating a modern data pipeline platform and should have a keen interest in Machine Learning and Data Science."
Data Scientist,NIOMETRICS (PTE.) LTD.,Permanent,Professional,Information Technology,5000.0,10000.0,Monthly,"WHAT WE DO Niometrics captures, organises and extracts insights from some of the biggest and most complicated datasets that our modern societies currently produce. We put a magnifying glass on the realities collectively constructed by billions of connected individuals and machines, making sense of how humanity is re-creating wholly new digital universes with bits and bytes – universes that need to be seen, interpreted and explained. From taking deep dives into digital behaviours, to exploring the most intimate interactions between network technology and user experiences, we do it all. Our Data Science team consists of ambitious, creative and passionate individuals, united in the common goal of making a difference. With millions of users generating hundreds of TBs of data daily, our day-to-day job becomes an adventure of connecting digital signals with real-life habits to formulate granular audience insights – who they are, how they behave, and ultimately, how we can expect them to behave in the future. The action does not stop there – we also take pride in working with the latest high-end hardware and world-class software architecture. This means there are virtually no limits to the scope of future events we can model, giving us insights on not just people, but also the entire inter-connected ecosystem to which they belong. We are perfectionists and we do not hide it. You will join a thrilling environment, implementing and deploying data science solutions that are both efficient and secure, setting the basis for a groundbreaking software platform for the long run.  YOUR ROLE AS DATA SCIENTIST As a Data Scientist, you will work end-to-end, leading entire projects and owning their outcomes through their entire lifecycle. You will formulate hypotheses on structured and unstructured data, design experiments, draw meaningful conclusions and effectively communicate the results to business stakeholders. You will be part of a relentless team, curious to extract the highest value possible in the most effective way. You will put into action your machine learning skills, and together, we will build optimum algorithms for regression, classification, clustering, and information extraction.","WHAT WE DO Niometrics captures, organises and extracts insights from some of the biggest and most complicated datasets that our modern societies currently produce. We put a magnifying glass on the realities collectively constructed by billions of connected individuals and machines, making sense of how humanity is re-creating wholly new digital universes with bits and bytes – universes that need to be seen, interpreted and explained. From taking deep dives into digital behaviours, to exploring the most intimate interactions between network technology and user experiences, we do it all. Our Data Science team consists of ambitious, creative and passionate individuals, united in the common goal of making a difference. With millions of users generating hundreds of TBs of data daily, our day-to-day job becomes an adventure of connecting digital signals with real-life habits to formulate granular audience insights – who they are, how they behave, and ultimately, how we can expect them to behave in the future. The action does not stop there – we also take pride in working with the latest high-end hardware and world-class software architecture. This means there are virtually no limits to the scope of future events we can model, giving us insights on not just people, but also the entire inter-connected ecosystem to which they belong. We are perfectionists and we do not hide it. You will join a thrilling environment, implementing and deploying data science solutions that are both efficient and secure, setting the basis for a groundbreaking software platform for the long run.  YOUR ROLE AS DATA SCIENTIST As a Data Scientist, you will work end-to-end, leading entire projects and owning their outcomes through their entire lifecycle. You will formulate hypotheses on structured and unstructured data, design experiments, draw meaningful conclusions and effectively communicate the results to business stakeholders. You will be part of a relentless team, curious to extract the highest value possible in the most effective way. You will put into action your machine learning skills, and together, we will build optimum algorithms for regression, classification, clustering, and information extraction."
Lead Data Scientist,REDMART LIMITED,"Permanent, Full Time",Professional,"Engineering, Information Technology",7000.0,14000.0,Monthly,"As one of the fastest growing e-commerce and logistics companies in Asia, RedMart is a part of Alibaba-backed Lazada, Southeast Asia’s leading online shopping and selling platform, and we offer an unparalleled scaling a startup experience. We’re focused on always improving our customer experience and achieving our mission: To save our customers time and money for the important things in life! We are looking for a Lead Data Scientist who cares deeply about customers and users to help develop the next generation of search and personalization at RedMart. You will build data mining systems to tackle hard problems in understanding and predicting consumer behavior to offer items to customers which are most relevant to them. You will work with engineers, product managers and designers to develop innovative new technologies and data driven features and products. You will also work closely with other Data Scientists to collaborate on projects and share techniques and learnings. If you enjoy working with data to build products and solve hard problems in surprisingly creative ways, this is the role for you.  ","As one of the fastest growing e-commerce and logistics companies in Asia, RedMart is a part of Alibaba-backed Lazada, Southeast Asia’s leading online shopping and selling platform, and we offer an unparalleled scaling a startup experience. We’re focused on always improving our customer experience and achieving our mission: To save our customers time and money for the important things in life! We are looking for a Lead Data Scientist who cares deeply about customers and users to help develop the next generation of search and personalization at RedMart. You will build data mining systems to tackle hard problems in understanding and predicting consumer behavior to offer items to customers which are most relevant to them. You will work with engineers, product managers and designers to develop innovative new technologies and data driven features and products. You will also work closely with other Data Scientists to collaborate on projects and share techniques and learnings. If you enjoy working with data to build products and solve hard problems in surprisingly creative ways, this is the role for you.  "
Senior Data Scientist,AMAZON WEB SERVICES SINGAPORE PRIVATE LIMITED,Permanent,Professional,Information Technology,250000.0,350000.0,Annually,"Excited by using massive amounts of data to develop Machine Learning (ML) and Deep Learning (DL) models? Want to help the largest global enterprises derive business value through the adoption of Artificial Intelligence (AI)? Eager to learn from many different enterprise’s use cases of AWS ML and DL? Thrilled to be key part of Amazon, who has been investing in Machine Learning for decades, pioneering and shaping the world’s AI technology? At Amazon Web Services (AWS), we are helping large enterprises build ML and DL models on the AWS Cloud. We are applying predictive technology to large volumes of data and against a wide spectrum of problems. Our Professional Services organization works together with our AWS customers to address their business needs using AI.   AWS Professional Services is a unique consulting team. We pride ourselves on being customer obsessed and highly focused on the AI enablement of our customers. If you have experience with AI, including building ML or DL models, we’d like to have you join our team. You will get to work with an innovative company, with great teammates, and have a lot of fun helping our customers.  A successful candidate will be a person who enjoys diving deep into data, doing analysis, discovering root causes, and designing long-term solutions. It will be a person who likes to have fun, loves to learn, and wants to innovate in the world of AI. Major responsibilities include:  Understand the customer’s business need and guide them to a solution using our AWS AI Services, AWS AI Platforms, AWS AI Frameworks, and AWS AI EC2 Instances . Assist customers by being able to deliver a ML / DL project from beginning to end, including understanding the business need, aggregating data, exploring data, building & validating predictive models, and deploying completed models to deliver business impact to the organization. Use Deep Learning frameworks like MXNet, Caffe 2, Tensorflow, Theano, CNTK, and Keras to help our customers build DL models. Use SparkML and Amazon Machine Learning (AML) to help our customers build ML models. Work with our Professional Services Big Data consultants to analyze, extract, normalize, and label relevant data. Work with our Professional Services DevOps consultants to help our customers operationalize models after they are built. Assist customers with identifying model drift and retraining models. Research and implement novel ML and DL approaches, including using FPGA. ","Excited by using massive amounts of data to develop Machine Learning (ML) and Deep Learning (DL) models? Want to help the largest global enterprises derive business value through the adoption of Artificial Intelligence (AI)? Eager to learn from many different enterprise’s use cases of AWS ML and DL? Thrilled to be key part of Amazon, who has been investing in Machine Learning for decades, pioneering and shaping the world’s AI technology? At Amazon Web Services (AWS), we are helping large enterprises build ML and DL models on the AWS Cloud. We are applying predictive technology to large volumes of data and against a wide spectrum of problems. Our Professional Services organization works together with our AWS customers to address their business needs using AI.   AWS Professional Services is a unique consulting team. We pride ourselves on being customer obsessed and highly focused on the AI enablement of our customers. If you have experience with AI, including building ML or DL models, we’d like to have you join our team. You will get to work with an innovative company, with great teammates, and have a lot of fun helping our customers.  A successful candidate will be a person who enjoys diving deep into data, doing analysis, discovering root causes, and designing long-term solutions. It will be a person who likes to have fun, loves to learn, and wants to innovate in the world of AI. Major responsibilities include:  Understand the customer’s business need and guide them to a solution using our AWS AI Services, AWS AI Platforms, AWS AI Frameworks, and AWS AI EC2 Instances . Assist customers by being able to deliver a ML / DL project from beginning to end, including understanding the business need, aggregating data, exploring data, building & validating predictive models, and deploying completed models to deliver business impact to the organization. Use Deep Learning frameworks like MXNet, Caffe 2, Tensorflow, Theano, CNTK, and Keras to help our customers build DL models. Use SparkML and Amazon Machine Learning (AML) to help our customers build ML models. Work with our Professional Services Big Data consultants to analyze, extract, normalize, and label relevant data. Work with our Professional Services DevOps consultants to help our customers operationalize models after they are built. Assist customers with identifying model drift and retraining models. Research and implement novel ML and DL approaches, including using FPGA. "
SENIOR DATA SCIENTIST,SIEMENS PTE. LTD.,Full Time,Professional,Information Technology,15000.0,19000.0,Monthly," Collaborate with Product Owners to develop a product data-driven strategy. Understand the competitive marketplace, business issues, and data challenges in order to deliver actionable insights, recommendations, and business processes. Work in a collaborative team environment with other highly skilled specialists in statistics, machine learning, and software engineering. Research new modeling algorithms, languages, packages, and statistical tools to enhance the overall productivity of the team. Design and implement experiments to test various hypotheses. Drive and lead data science related products. Communicate complex solutions in a clear and understandable way to both experts and non-experts. Promote a Data-driven customer centric culture at Siemens "," Collaborate with Product Owners to develop a product data-driven strategy. Understand the competitive marketplace, business issues, and data challenges in order to deliver actionable insights, recommendations, and business processes. Work in a collaborative team environment with other highly skilled specialists in statistics, machine learning, and software engineering. Research new modeling algorithms, languages, packages, and statistical tools to enhance the overall productivity of the team. Design and implement experiments to test various hypotheses. Drive and lead data science related products. Communicate complex solutions in a clear and understandable way to both experts and non-experts. Promote a Data-driven customer centric culture at Siemens "
Data Scientist,DOW TECHNOLOGIES AND SYSTEMS PTE. LTD.,Contract,Senior Executive,Information Technology,5500.0,8000.0,Monthly,"·       Use machine learning and analytical techniques to build prediction models for different use cases. ·       Design, develop and test advanced models for predictive behavior. ·       Co-operate with software engineering teams to drive real-time model implementations and new feature creations. ·       Design efficient, scalable, automated processes for large scale data analyses, model development, model validation and model implementation ·       Research and evaluate pioneering machine learning and statistical model Requirement","·       Use machine learning and analytical techniques to build prediction models for different use cases. ·       Design, develop and test advanced models for predictive behavior. ·       Co-operate with software engineering teams to drive real-time model implementations and new feature creations. ·       Design efficient, scalable, automated processes for large scale data analyses, model development, model validation and model implementation ·       Research and evaluate pioneering machine learning and statistical model Requirement"
Data Scientist,CC-DG SOLUTIONS PTE. LTD.,Contract,Professional,Banking and Finance,5500.0,8000.0,Monthly,"Responsibilities:  ·       Use machine learning and analytical techniques to build prediction models for different use cases. ·       Design, develop and test advanced models for predictive behavior. ·       Co-operate with software engineering teams to drive real-time model implementations and new feature creations. ·       Design efficient, scalable, automated processes for large scale data analyses, model development, model validation and model implementation ·       Research and evaluate pioneering machine learning and statistical model Requirement","Responsibilities:  ·       Use machine learning and analytical techniques to build prediction models for different use cases. ·       Design, develop and test advanced models for predictive behavior. ·       Co-operate with software engineering teams to drive real-time model implementations and new feature creations. ·       Design efficient, scalable, automated processes for large scale data analyses, model development, model validation and model implementation ·       Research and evaluate pioneering machine learning and statistical model Requirement"
Tech Lead,EQUATORIAL MARINE FUEL MANAGEMENT SERVICES PTE. LTD.,"Permanent, Full Time","Professional, Executive, Senior Executive",Design,4000.0,8000.0,Monthly,"The technology lead is responsible for the overall planning, organizing, leading and executing all tech initiatives with the team. This includes directing all tech related operations to meet business and customer requirements as well as the support and maintain existing applications and develop new solutions. You will work closely with our product team to understand business and customer requirements to design, create and improve system, data architecture, application, network and security architectures. Responsibilities:  The technical problem solver. Serve as the primary subject matter advisor on tech related matters and provide guidance to developers. To work closely with Design, Product, Business Managers, Data Scientist to define the scope of product requirements. Establish and implement key best practices in coding, application development, tech architecture design and technical documentation. Ensure documentation for development codes, application design, user testing scenarios, tech architecture and system deployment guide is carried out. Review and improve technical processes to enhance work productivity. Custodian for system architecture, codes and test plans. Participates on all hardware and software evaluations. Lead the developers together with the Product Manager in AGILE methodology. Hands on coding is required. ","The technology lead is responsible for the overall planning, organizing, leading and executing all tech initiatives with the team. This includes directing all tech related operations to meet business and customer requirements as well as the support and maintain existing applications and develop new solutions. You will work closely with our product team to understand business and customer requirements to design, create and improve system, data architecture, application, network and security architectures. Responsibilities:  The technical problem solver. Serve as the primary subject matter advisor on tech related matters and provide guidance to developers. To work closely with Design, Product, Business Managers, Data Scientist to define the scope of product requirements. Establish and implement key best practices in coding, application development, tech architecture design and technical documentation. Ensure documentation for development codes, application design, user testing scenarios, tech architecture and system deployment guide is carried out. Review and improve technical processes to enhance work productivity. Custodian for system architecture, codes and test plans. Participates on all hardware and software evaluations. Lead the developers together with the Product Manager in AGILE methodology. Hands on coding is required. "
Data Scientist,Company Undisclosed,Full Time,Professional,Information Technology,,,,"​Our Client is an established company in Singapore, who is seeking to recruit a Data Scientist.       Data Scientist      Job Responsibilities      You will advocate, evangelize and build data-fuelled products, dig in and become an expert on our datasets. You will provide insight into leading analytic practices, design and lead iterative learning and development cycles, and ultimately produce new and creative analytic solutions that will become part of our core deliverables.       You will work with cross-functional team members to identify and prioritize actionable, high-impact insights across a variety of core business areas. You will lead applied analytics initiatives that are leveraged across the breadth of our solutions. You will research, design, implement and validate cutting-edge algorithms to analyze diverse sources of data to achieve targeted outcomes.   As our data scientist, you will provide expertise on mathematical concepts for the broader applied analytics team and inspire the adoption of advanced analytics and data science across the entire breadth of our organization.","​Our Client is an established company in Singapore, who is seeking to recruit a Data Scientist.       Data Scientist      Job Responsibilities      You will advocate, evangelize and build data-fuelled products, dig in and become an expert on our datasets. You will provide insight into leading analytic practices, design and lead iterative learning and development cycles, and ultimately produce new and creative analytic solutions that will become part of our core deliverables.       You will work with cross-functional team members to identify and prioritize actionable, high-impact insights across a variety of core business areas. You will lead applied analytics initiatives that are leveraged across the breadth of our solutions. You will research, design, implement and validate cutting-edge algorithms to analyze diverse sources of data to achieve targeted outcomes.   As our data scientist, you will provide expertise on mathematical concepts for the broader applied analytics team and inspire the adoption of advanced analytics and data science across the entire breadth of our organization."
FAC - GLOBAL FACILITIES SENIOR DATA SCIENTIST,Company Undisclosed,Full Time,Non-executive,"Engineering, Manufacturing",5000.0,10000.0,Monthly,"FAC - GLOBAL FACILITIES SENIOR DATA SCIENTIST   Job Description  As an Corporate Facilities Data Scientist in the Facilities Central Group, you will do the following:  Work shoulder-to-shoulder in a world-class IT team of data engineers, business intelligence experts, and software engineers to discover data insights that were unobservable in traditional BI solutions. Draw from a broad background of data-mining techniques in mathematics, statistics, information technology, machine learning, data engineering, design of experiments, visualization, and text mining to discover insightful patterns in data. Take on exciting projects from all business areas at the Company, working across enterprise business processes to bring data science methods to opportunities in sales, supply chain, IT, finance, marketing, and other business areas. Deliver polished presentations of analyses to senior Company leaders to inform Company business strategy, streamline operations, and execute to revenue goals.   Responsibilities and Tasks    Align to, Understand, and Prioritize Analytic Goals to Address Business Opportunities and Value     Maintain an intimate understanding of company and department strategy Understand the business objectives in order to develop or establish success criteria metrics Translate business problems into one or more data science projects/solutions    Lead Efforts to Identify Signals in Data that Address Use Cases     Understand business processes (data sources and meaning) Manage and optimize data discovery and cleansing Understand and collect relevant data Identify new data sources in the network that will create new insights to business needs Explore relevant data through visualization and statistical methods   Collect, Organize, and Prepare Data for Analysis     Work with various volumes of data from multiple disparate sources and perform data analysis and mining to generate solutions to business problems Ensure processes taken to maintain data integrity Understand available data and what data is relevant Collaborate with data architects (IS engineers, BI engineers, DBAs, etc.) to ensure that data needed is available Develop and automate ETL jobs for various volumes of data    Uncover Patterns in Data, Develop Models, and Evaluate Validity of Solutions     Develop expertise in data mining and analytic methods Determine statistical validity and significance (pick out signals from noise) Identify and apply appropriate analytical models Evaluate results using statistical methods and improve the model where appropriate Develop predictive models   Deploy Data Science Models into Business Processes     Present findings and deliver recommendations using effective presentation and data visualization techniques Collaborate with software engineers to deploy data science solutions into production applications Ensure that the models are easy to support and maintain Regularly review deployed models and monitor for continual improvement Validate that the business value has been met  ","FAC - GLOBAL FACILITIES SENIOR DATA SCIENTIST   Job Description  As an Corporate Facilities Data Scientist in the Facilities Central Group, you will do the following:  Work shoulder-to-shoulder in a world-class IT team of data engineers, business intelligence experts, and software engineers to discover data insights that were unobservable in traditional BI solutions. Draw from a broad background of data-mining techniques in mathematics, statistics, information technology, machine learning, data engineering, design of experiments, visualization, and text mining to discover insightful patterns in data. Take on exciting projects from all business areas at the Company, working across enterprise business processes to bring data science methods to opportunities in sales, supply chain, IT, finance, marketing, and other business areas. Deliver polished presentations of analyses to senior Company leaders to inform Company business strategy, streamline operations, and execute to revenue goals.   Responsibilities and Tasks    Align to, Understand, and Prioritize Analytic Goals to Address Business Opportunities and Value     Maintain an intimate understanding of company and department strategy Understand the business objectives in order to develop or establish success criteria metrics Translate business problems into one or more data science projects/solutions    Lead Efforts to Identify Signals in Data that Address Use Cases     Understand business processes (data sources and meaning) Manage and optimize data discovery and cleansing Understand and collect relevant data Identify new data sources in the network that will create new insights to business needs Explore relevant data through visualization and statistical methods   Collect, Organize, and Prepare Data for Analysis     Work with various volumes of data from multiple disparate sources and perform data analysis and mining to generate solutions to business problems Ensure processes taken to maintain data integrity Understand available data and what data is relevant Collaborate with data architects (IS engineers, BI engineers, DBAs, etc.) to ensure that data needed is available Develop and automate ETL jobs for various volumes of data    Uncover Patterns in Data, Develop Models, and Evaluate Validity of Solutions     Develop expertise in data mining and analytic methods Determine statistical validity and significance (pick out signals from noise) Identify and apply appropriate analytical models Evaluate results using statistical methods and improve the model where appropriate Develop predictive models   Deploy Data Science Models into Business Processes     Present findings and deliver recommendations using effective presentation and data visualization techniques Collaborate with software engineers to deploy data science solutions into production applications Ensure that the models are easy to support and maintain Regularly review deployed models and monitor for continual improvement Validate that the business value has been met  "
Facilities Data Scientist,Company Undisclosed,"Permanent, Full Time",Junior Executive,"Engineering, Manufacturing",3400.0,6000.0,Monthly,"Responsibilities:   1) Align to, Understand, and Prioritize Analytic Goals to Address Business Opportunities and Value   • Maintain an intimate understanding of company and department strategy   • Understand the business objectives in order to develop or establish success criteria metrics   • Translate business problems into one or more Facilities data science projects/solutions    2) Lead Efforts to Identify Facilities Signals in Data that Address Use Cases   • Understand business processes (data sources and meaning)   • Manage and optimize Facility equipment data discovery and cleansing   • Understand and collect relevant Facility equipment data   • Identify new data sources in the network that will create new insights to business needs   • Explore relevant Facility data through visualization and statistical methods    3) Collect, Organize, and Prepare Data for Analysis   • Work with various volumes of data from multiple disparate sources and perform data analysis and mining to generate solutions to business problems   • Ensure processes taken to maintain data integrity   • Understand available Facility equipment data and what data is relevant   • Collaborate with other data architects (IS engineers, BI engineers, DBAs, etc.) to ensure that data needed is available   • Develop and automate Extract, Transform and Load (ETL) jobs for various volumes of data    4) Uncover Patterns in Data, Develop Models, and Evaluate Validity of Solutions   • Develop expertise in data mining and analytic methods   • Determine statistical validity and significance (pick out signals from noise)   • Identify and apply appropriate analytical models   • Evaluate results using statistical methods and improve the model where appropriate   • Develop predictive models    5) Deploy Data Science Models into Business Processes   • Present findings and deliver recommendations using effective presentation and data visualization techniques   • Collaborate with software engineers to deploy data science solutions into production applications   • Ensure that the models are easy to support and maintain   • Regularly review deployed models and monitor for continual improvement   • Validate that the business value has been met","Responsibilities:   1) Align to, Understand, and Prioritize Analytic Goals to Address Business Opportunities and Value   • Maintain an intimate understanding of company and department strategy   • Understand the business objectives in order to develop or establish success criteria metrics   • Translate business problems into one or more Facilities data science projects/solutions    2) Lead Efforts to Identify Facilities Signals in Data that Address Use Cases   • Understand business processes (data sources and meaning)   • Manage and optimize Facility equipment data discovery and cleansing   • Understand and collect relevant Facility equipment data   • Identify new data sources in the network that will create new insights to business needs   • Explore relevant Facility data through visualization and statistical methods    3) Collect, Organize, and Prepare Data for Analysis   • Work with various volumes of data from multiple disparate sources and perform data analysis and mining to generate solutions to business problems   • Ensure processes taken to maintain data integrity   • Understand available Facility equipment data and what data is relevant   • Collaborate with other data architects (IS engineers, BI engineers, DBAs, etc.) to ensure that data needed is available   • Develop and automate Extract, Transform and Load (ETL) jobs for various volumes of data    4) Uncover Patterns in Data, Develop Models, and Evaluate Validity of Solutions   • Develop expertise in data mining and analytic methods   • Determine statistical validity and significance (pick out signals from noise)   • Identify and apply appropriate analytical models   • Evaluate results using statistical methods and improve the model where appropriate   • Develop predictive models    5) Deploy Data Science Models into Business Processes   • Present findings and deliver recommendations using effective presentation and data visualization techniques   • Collaborate with software engineers to deploy data science solutions into production applications   • Ensure that the models are easy to support and maintain   • Regularly review deployed models and monitor for continual improvement   • Validate that the business value has been met"
Data Scientist,Company Undisclosed,"Permanent, Full Time",Non-executive,"Engineering, Manufacturing",5000.0,10000.0,Monthly,"Responsibilities: Align to, Understand, and Prioritize Analytic Goals to Address Business Opportunities and Value  •  Maintain an intimate understanding of company and department strategy  •  Understand the business objectives in order to develop or establish success criteria metrics  •  Translate business problems into one or more data science projects/solutions    Lead Efforts to Identify Signals in Data that Address Use Cases  •  Understand business processes (data sources and meaning)  •  Manage and optimize data discovery and cleansing  •  Understand and collect relevant data  •  Identify new data sources in the network that will create new insights to business needs  •  Explore relevant data through visualization and statistical methods    Collect, Organize, and Prepare Data for Analysis  •  Work with various volumes of data from multiple disparate sources and perform data analysis and mining to generate solutions to business problems  •  Ensure processes taken to maintain data integrity  •  Understand available data and what data is relevant  •  Collaborate with data architects (IS engineers, BI engineers, DBAs, etc.) to ensure that data needed is available  •  Develop and automate ETL jobs for various volumes of data    Uncover Patterns in Data, Develop Models, and Evaluate Validity of Solutions  •  Develop expertise in data mining and analytic methods  •  Determine statistical validity and significance (pick out signals from noise)  •  Identify and apply appropriate analytical models  •  Evaluate results using statistical methods and improve the model where appropriate  •  Develop predictive models    Deploy Data Science Models into Business Processes  •  Present findings and deliver recommendations using effective presentation and data visualization techniques  •  Collaborate with software engineers to deploy data science solutions into production applications  •  Ensure that the models are easy to support and maintain  •  Regularly review deployed models and monitor for continual improvement  •  Validate that the business value has been met","Responsibilities: Align to, Understand, and Prioritize Analytic Goals to Address Business Opportunities and Value  •  Maintain an intimate understanding of company and department strategy  •  Understand the business objectives in order to develop or establish success criteria metrics  •  Translate business problems into one or more data science projects/solutions    Lead Efforts to Identify Signals in Data that Address Use Cases  •  Understand business processes (data sources and meaning)  •  Manage and optimize data discovery and cleansing  •  Understand and collect relevant data  •  Identify new data sources in the network that will create new insights to business needs  •  Explore relevant data through visualization and statistical methods    Collect, Organize, and Prepare Data for Analysis  •  Work with various volumes of data from multiple disparate sources and perform data analysis and mining to generate solutions to business problems  •  Ensure processes taken to maintain data integrity  •  Understand available data and what data is relevant  •  Collaborate with data architects (IS engineers, BI engineers, DBAs, etc.) to ensure that data needed is available  •  Develop and automate ETL jobs for various volumes of data    Uncover Patterns in Data, Develop Models, and Evaluate Validity of Solutions  •  Develop expertise in data mining and analytic methods  •  Determine statistical validity and significance (pick out signals from noise)  •  Identify and apply appropriate analytical models  •  Evaluate results using statistical methods and improve the model where appropriate  •  Develop predictive models    Deploy Data Science Models into Business Processes  •  Present findings and deliver recommendations using effective presentation and data visualization techniques  •  Collaborate with software engineers to deploy data science solutions into production applications  •  Ensure that the models are easy to support and maintain  •  Regularly review deployed models and monitor for continual improvement  •  Validate that the business value has been met"
Data Scientist,Company Undisclosed,Full Time,Non-executive,"Engineering, Manufacturing",3400.0,6000.0,Monthly,"Responsibilities: Align to, Understand, and Prioritize Analytic Goals to Address Business Opportunities and Value  •  Maintain an intimate understanding of company and department strategy  •  Understand the business objectives in order to develop or establish success criteria metrics  •  Translate business problems into one or more data science projects/solutions    Lead Efforts to Identify Signals in Data that Address Use Cases  •  Understand business processes (data sources and meaning)  •  Manage and optimize data discovery and cleansing  •  Understand and collect relevant data  •  Identify new data sources in the network that will create new insights to business needs  •  Explore relevant data through visualization and statistical methods    Collect, Organize, and Prepare Data for Analysis  •  Work with various volumes of data from multiple disparate sources and perform data analysis and mining to generate solutions to business problems  •  Ensure processes taken to maintain data integrity  •  Understand available data and what data is relevant  •  Collaborate with data architects (IS engineers, BI engineers, DBAs, etc.) to ensure that data needed is available  •  Develop and automate ETL jobs for various volumes of data    Uncover Patterns in Data, Develop Models, and Evaluate Validity of Solutions  •  Develop expertise in data mining and analytic methods  •  Determine statistical validity and significance (pick out signals from noise)  •  Identify and apply appropriate analytical models  •  Evaluate results using statistical methods and improve the model where appropriate  •  Develop predictive models    Deploy Data Science Models into Business Processes  •  Present findings and deliver recommendations using effective presentation and data visualization techniques  •  Collaborate with software engineers to deploy data science solutions into production applications  •  Ensure that the models are easy to support and maintain  •  Regularly review deployed models and monitor for continual improvement  •  Validate that the business value has been met","Responsibilities: Align to, Understand, and Prioritize Analytic Goals to Address Business Opportunities and Value  •  Maintain an intimate understanding of company and department strategy  •  Understand the business objectives in order to develop or establish success criteria metrics  •  Translate business problems into one or more data science projects/solutions    Lead Efforts to Identify Signals in Data that Address Use Cases  •  Understand business processes (data sources and meaning)  •  Manage and optimize data discovery and cleansing  •  Understand and collect relevant data  •  Identify new data sources in the network that will create new insights to business needs  •  Explore relevant data through visualization and statistical methods    Collect, Organize, and Prepare Data for Analysis  •  Work with various volumes of data from multiple disparate sources and perform data analysis and mining to generate solutions to business problems  •  Ensure processes taken to maintain data integrity  •  Understand available data and what data is relevant  •  Collaborate with data architects (IS engineers, BI engineers, DBAs, etc.) to ensure that data needed is available  •  Develop and automate ETL jobs for various volumes of data    Uncover Patterns in Data, Develop Models, and Evaluate Validity of Solutions  •  Develop expertise in data mining and analytic methods  •  Determine statistical validity and significance (pick out signals from noise)  •  Identify and apply appropriate analytical models  •  Evaluate results using statistical methods and improve the model where appropriate  •  Develop predictive models    Deploy Data Science Models into Business Processes  •  Present findings and deliver recommendations using effective presentation and data visualization techniques  •  Collaborate with software engineers to deploy data science solutions into production applications  •  Ensure that the models are easy to support and maintain  •  Regularly review deployed models and monitor for continual improvement  •  Validate that the business value has been met"
Data Scientist,REDMART LIMITED,"Permanent, Full Time",Professional,"Engineering, Information Technology",7000.0,11000.0,Monthly,"As one of the fastest growing e-commerce and logistics companies in Asia, RedMart is a part of Alibaba-backed Lazada, Southeast Asia’s leading online shopping and selling platform, and we offer an unparalleled scaling a startup experience. We’re focused on always improving our customer experience and achieving our mission: To save our customers time and money for the important things in life!   We are looking for a Data Scientist/Search Engineer who cares deeply about customers and users to help develop the next generation of search and personalization at RedMart. You will build data mining systems to tackle hard problems in understanding and predicting consumer behavior to offer items to customers which are most relevant to them.   You will work with engineers, product managers and designers to develop innovative new technologies and data driven features and products. You will also work closely with other Data Scientists to collaborate on projects and share techniques and learnings. If you enjoy working with data to build products and solve hard problems in surprisingly creative ways, this is the role for you.    ","As one of the fastest growing e-commerce and logistics companies in Asia, RedMart is a part of Alibaba-backed Lazada, Southeast Asia’s leading online shopping and selling platform, and we offer an unparalleled scaling a startup experience. We’re focused on always improving our customer experience and achieving our mission: To save our customers time and money for the important things in life!   We are looking for a Data Scientist/Search Engineer who cares deeply about customers and users to help develop the next generation of search and personalization at RedMart. You will build data mining systems to tackle hard problems in understanding and predicting consumer behavior to offer items to customers which are most relevant to them.   You will work with engineers, product managers and designers to develop innovative new technologies and data driven features and products. You will also work closely with other Data Scientists to collaborate on projects and share techniques and learnings. If you enjoy working with data to build products and solve hard problems in surprisingly creative ways, this is the role for you.    "
