title,company,employment_type,job_level,category,salary_lower,salary_upper,salary_time_interval,roles,requirements
"Analyst , Office of Insights and Analytics",SINGAPORE HEALTH SERVICES PTE LTD,Permanent,Executive,Others,3000.0,4500.0,Monthly,"You will be responsible for the design, development and implementation of analytical models, as well as interpretation and presentation of statistical outcomes to support the organisation’s operations and execution of key business strategies. You will design and conceptualise solutions that address the organisation’s challenges through the use of big data analytics and process large amounts of data by applying algorithms for optimisation, machine-learning and geo-spatial analysis. You will perform detailed data validation and accuracy checks and conduct both qualitative and quantitative analysis on organisational operations and performance. You will collaborate with stakeholders to build data analytics capabilities around clinical services, finance and operations, conduct feasibility studies, lead transformational projects as required, and facilitate regular meetings and reporting.  ","You will be responsible for the design, development and implementation of analytical models, as well as interpretation and presentation of statistical outcomes to support the organisation’s operations and execution of key business strategies. You will design and conceptualise solutions that address the organisation’s challenges through the use of big data analytics and process large amounts of data by applying algorithms for optimisation, machine-learning and geo-spatial analysis. You will perform detailed data validation and accuracy checks and conduct both qualitative and quantitative analysis on organisational operations and performance. You will collaborate with stakeholders to build data analytics capabilities around clinical services, finance and operations, conduct feasibility studies, lead transformational projects as required, and facilitate regular meetings and reporting.  "
APAC Regional Marketing Manager,ELEMENT AI INC. PTE. LTD.,"Permanent, Full Time",Manager,Marketing / Public Relations ,12500.0,17500.0,Monthly,"APAC Regional Marketing Manager - Singapore Element AI is one of the world’s largest applied artificial intelligence companies and one of Canada’s fastest growing startups. We constantly push the frontier of knowledge, tackling the world's biggest and most interesting challenges in artificial intelligence, machine learning and operations research. Based in Singapore, the APAC Regional Marketing Manager reports to the VP Marketing with a dotted line to the Singapore Sales Director. This role is responsible for planning, organizing and executing marketing activities and programs that increase brand awareness, generate new sales prospects and increase employer notoriety in the Asia-Pacific region. The APAC Regional ABM Marketing Manager leads and builds marketing plans for their target geography in multiple verticals.","APAC Regional Marketing Manager - Singapore Element AI is one of the world’s largest applied artificial intelligence companies and one of Canada’s fastest growing startups. We constantly push the frontier of knowledge, tackling the world's biggest and most interesting challenges in artificial intelligence, machine learning and operations research. Based in Singapore, the APAC Regional Marketing Manager reports to the VP Marketing with a dotted line to the Singapore Sales Director. This role is responsible for planning, organizing and executing marketing activities and programs that increase brand awareness, generate new sales prospects and increase employer notoriety in the Asia-Pacific region. The APAC Regional ABM Marketing Manager leads and builds marketing plans for their target geography in multiple verticals."
Test Engineer,MANGOSTEEN BCC PTE. LTD.,Full Time,Executive,Information Technology,5000.0,10000.0,Monthly,"BAMBU is a FinTech startup, who specializes in providing Robo-Advisory solutions for banks, insurance companies to non-financial industries like Telcos & Ecommerce. Leveraging on machine learning, we believe we can change the way people save, invest and manage their wealth. We have been rapidly expanding and in a short span of two years, have clinched 10 clients across ASEAN, EMEA, and US. We were chosen as the best startup for Fintech final 2017 as well as Fintech of the Year by The Asset Awards 2017. Here at BAMBU, we believe wealth management should be made easily accessible, through delivering great products that provide beautiful user journeys and experiences. We don’t just want to make it simpler, we want to redefine the entire way wealth services are delivered. We are seeking an energetic, talented, and motivated individual for the role of Test Automation Engineer on a significant project. Below are the roles & responsibilities.  Design, develop, and maintain automated testing process, framework & scripts for banking applications Work closely with development, business, and functional testing team to identify critical business scenarios for automation to achieve maximum ROI Able to quantify and estimate automation activities Write automation test cases for Web, API and mobile environment using Cucumber, Selenium Webdriver and Java Work closely with functional team to prepare standard Gherkin files as an input to automation process Responsible for execution and maintaining automation test pack Setup automated regression test runs using continuous integration approach Ownership of automation code base at the central repository Raise concerns and suggestions for betterment and improvement of day to day tasks to help delivery Communications to stake holders for outages/ releases/ updates on tasks Support to establish automation testing standards and best practices Communicate test progress to the test manager on daily basis Able to guide and mentor cross team members to write and execute automation test cases    ","BAMBU is a FinTech startup, who specializes in providing Robo-Advisory solutions for banks, insurance companies to non-financial industries like Telcos & Ecommerce. Leveraging on machine learning, we believe we can change the way people save, invest and manage their wealth. We have been rapidly expanding and in a short span of two years, have clinched 10 clients across ASEAN, EMEA, and US. We were chosen as the best startup for Fintech final 2017 as well as Fintech of the Year by The Asset Awards 2017. Here at BAMBU, we believe wealth management should be made easily accessible, through delivering great products that provide beautiful user journeys and experiences. We don’t just want to make it simpler, we want to redefine the entire way wealth services are delivered. We are seeking an energetic, talented, and motivated individual for the role of Test Automation Engineer on a significant project. Below are the roles & responsibilities.  Design, develop, and maintain automated testing process, framework & scripts for banking applications Work closely with development, business, and functional testing team to identify critical business scenarios for automation to achieve maximum ROI Able to quantify and estimate automation activities Write automation test cases for Web, API and mobile environment using Cucumber, Selenium Webdriver and Java Work closely with functional team to prepare standard Gherkin files as an input to automation process Responsible for execution and maintaining automation test pack Setup automated regression test runs using continuous integration approach Ownership of automation code base at the central repository Raise concerns and suggestions for betterment and improvement of day to day tasks to help delivery Communications to stake holders for outages/ releases/ updates on tasks Support to establish automation testing standards and best practices Communicate test progress to the test manager on daily basis Able to guide and mentor cross team members to write and execute automation test cases    "
"Manager, Data Science",SINGAPORE HEALTH SERVICES PTE LTD,Full Time,Manager,Others,,,," The Office for Insights and Analytics spearheads analytics projects to improve the quality and experience of patient care, and increase efficiency and utility of resources.  As part of the team to drive analytics work, you will use advanced data science techniques, including statistical modelling, data mining, and machine learning, and develop data models and algorithms. You will be involved in architecting specialised databases and computing environments, developing methodologies, and performing analysis. You will also assist to formulate hypotheses, develop prototypes, as well as validate and refine solutions. You will assess the data to draw conclusions, develop actionable recommendations and present data insights to management and stakeholders."," The Office for Insights and Analytics spearheads analytics projects to improve the quality and experience of patient care, and increase efficiency and utility of resources.  As part of the team to drive analytics work, you will use advanced data science techniques, including statistical modelling, data mining, and machine learning, and develop data models and algorithms. You will be involved in architecting specialised databases and computing environments, developing methodologies, and performing analysis. You will also assist to formulate hypotheses, develop prototypes, as well as validate and refine solutions. You will assess the data to draw conclusions, develop actionable recommendations and present data insights to management and stakeholders."
"Assistant Vice President, Data Scientist",Company Undisclosed,Full Time,Middle Management,Banking and Finance,6000.0,8000.0,Monthly," Design analytical solutions/experiments to solve various strategic business problems through engagement and research. Building and deploying Machine Learning Algorithms, Advanced Analytics, and Data Visualization across the UOB group and region. Support the Enterprise Data Architecture and Governance Program in developing and transforming the Analytics Capabilities across the group. Partnering with assigned teams and/or business units to provide deep expertise and advisory on advanced data analytics needs. Strong knowledge of data and analytics architecture to ensure analytics objectives are aligned to business priorities on the Data Analytics Transformation Program. Drive Innovation initiatives under CDO guidance and directives. "," Design analytical solutions/experiments to solve various strategic business problems through engagement and research. Building and deploying Machine Learning Algorithms, Advanced Analytics, and Data Visualization across the UOB group and region. Support the Enterprise Data Architecture and Governance Program in developing and transforming the Analytics Capabilities across the group. Partnering with assigned teams and/or business units to provide deep expertise and advisory on advanced data analytics needs. Strong knowledge of data and analytics architecture to ensure analytics objectives are aligned to business priorities on the Data Analytics Transformation Program. Drive Innovation initiatives under CDO guidance and directives. "
Machine Learning  /  Computer Vision Software engineer,AIQ PTE. LTD.,Full Time,Fresh/entry level,Information Technology,5500.0,7500.0,Monthly,"Responsibilities AIQ's engineering team’s mission is to make our product - easy, quick, and inexpensive for developers and businesses to innovate with AI, go to market faster, and build better customer experiences. You’ll join our Engineering Team with a focus on solving some of the engineering challenges in building a robust and scalable AI platform, help build and maintain ours machine learning models for customers using our visual search technology. You have the ability to make a significant impact on the company and the AI space as a whole.   In addition, you will be jointly responsible, with the Backend team, for the AIQ's web service API by implementing and rolling out new machine learning (ML) features, and working with the Backend team to ensure AIQ delivers the best and most performant solution for our customers. You'll be a good fit for AIQ if you're passionate about Computer Vision and Machine Learning, while enjoying solving complex software engineeringsystems.   ","Responsibilities AIQ's engineering team’s mission is to make our product - easy, quick, and inexpensive for developers and businesses to innovate with AI, go to market faster, and build better customer experiences. You’ll join our Engineering Team with a focus on solving some of the engineering challenges in building a robust and scalable AI platform, help build and maintain ours machine learning models for customers using our visual search technology. You have the ability to make a significant impact on the company and the AI space as a whole.   In addition, you will be jointly responsible, with the Backend team, for the AIQ's web service API by implementing and rolling out new machine learning (ML) features, and working with the Backend team to ensure AIQ delivers the best and most performant solution for our customers. You'll be a good fit for AIQ if you're passionate about Computer Vision and Machine Learning, while enjoying solving complex software engineeringsystems.   "
Machine Learning Associate Programme,HANALYTICS PTE. LTD.,Full Time,Fresh/entry level,Information Technology,3600.0,6000.0,Monthly,"Make a meaningful impact – Make a positive contribution to hospitals and patients through AI. Learn and Master – The opportunity to work with, learn from and share knowledge with uber- smart colleagues in a culture of collaboration and technical excellence. We groom our employees and make sure that they stay at the cutting edge of the technology stack. Attractive remuneration – Competitive pay with share award for top performers. Progression Path – Well-defined tech career progression path. We are willing to groom engineers and fresh graduates who don’t have a background in deep learning but are hungry to learn. You will also have the opportunities to attend top machine learning conferences like NIPS and ICML. Who Will Impress Us A strong technical individual with a geeky background like computer science, physics, mathematics who loves programming, solves tough problems, fascinated by Maths and Physics and wants to learn Artificial Intelligence and build deep learning models. Machine learning background is not a requirement.  ","Make a meaningful impact – Make a positive contribution to hospitals and patients through AI. Learn and Master – The opportunity to work with, learn from and share knowledge with uber- smart colleagues in a culture of collaboration and technical excellence. We groom our employees and make sure that they stay at the cutting edge of the technology stack. Attractive remuneration – Competitive pay with share award for top performers. Progression Path – Well-defined tech career progression path. We are willing to groom engineers and fresh graduates who don’t have a background in deep learning but are hungry to learn. You will also have the opportunities to attend top machine learning conferences like NIPS and ICML. Who Will Impress Us A strong technical individual with a geeky background like computer science, physics, mathematics who loves programming, solves tough problems, fascinated by Maths and Physics and wants to learn Artificial Intelligence and build deep learning models. Machine learning background is not a requirement.  "
Machine Learning Ph.D Programme,HANALYTICS PTE. LTD.,Full Time,Fresh/entry level,Information Technology,3600.0,6000.0,Monthly,"Make a meaningful impact – Make a positive contribution to hospitals and patients through AI. Learn and Master – The opportunity to work with, learn from and share knowledge with uber- smart colleagues in a culture of collaboration and technical excellence. We groom our employees and make sure that they stay at the cutting edge of the technology stack. Performance Incentives – Competitive pay with share award for top performers. Progression Path – Well-defined tech career progression path. Who Will Impress Us A strong technical individual with a geeky background like Engineering and Computer Science who loves programming, solves tough problems and has a burning desire to learn artificial intelligence and build deep learning models.  We are willing to groom talented candidates who don’t have a background in deep learning but who are passionate and hungry to learn.","Make a meaningful impact – Make a positive contribution to hospitals and patients through AI. Learn and Master – The opportunity to work with, learn from and share knowledge with uber- smart colleagues in a culture of collaboration and technical excellence. We groom our employees and make sure that they stay at the cutting edge of the technology stack. Performance Incentives – Competitive pay with share award for top performers. Progression Path – Well-defined tech career progression path. Who Will Impress Us A strong technical individual with a geeky background like Engineering and Computer Science who loves programming, solves tough problems and has a burning desire to learn artificial intelligence and build deep learning models.  We are willing to groom talented candidates who don’t have a background in deep learning but who are passionate and hungry to learn."
Software Engineer - Singapore,GOOGLE ASIA PACIFIC PTE. LTD.,Full Time,Executive,Engineering,6300.0,12600.0,Monthly,"Company overview: Google is not a conventional company, and we don’t intend to become one. True, we share attributes with the world’s most successful organizations – a focus on innovation and smart business practices comes to mind – but even as we continue to grow, we’re committed to retaining a small-company feel. At Google, we know that every employee has something important to say, and that every employee is integral to our success. We provide individually-tailored compensation packages that can be comprised of competitive salary, bonus, and equity components, along with the opportunity to earn further financial bonuses and rewards. Googlers thrive in small, focused teams and high-energy environments, believe in the ability of technology to change the world, and are as passionate about their lives as they are about their work. For more information, visit www.google.com/careers. The area: Engineering & Operations Google is and always will be an engineering company. We hire people with a broad set of technical skills who are ready to take on some of technology's greatest challenges and make an impact on millions, if not billions, of users. At Google, engineers not only revolutionize search, they routinely work on massive scalability and storage solutions, large-scale applications and entirely new platforms for developers around the world. From Google Ads to Chrome, Android to YouTube, Social to Local, Google engineers are changing the world one technological achievement after another. The role: Software Engineer - Singapore Google's software engineers develop the next-generation technologies that change how billions of users connect, explore, and interact with information and one another. Our products need to handle information at massive scale, and extend well beyond web search. We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking and data storage, security, artificial intelligence, natural language processing, UI design and mobile; the list goes on and is growing every day. As a software engineer, you will work on a specific project critical to Google’s needs with opportunities to switch teams and projects as you and our fast-paced business grow and evolve. We need our engineers to be versatile, display leadership qualities and be enthusiastic to take on new problems across the full-stack as we continue to push technology forward. Responsibilities: - Provide Machine Learning expertise to both existing and emerging new products. - Innovate, develop, and deploy Machine Learning algorithms across Google products. - Collaborate with Google Machine Learning experts across the globe to seek out new opportunities and advance state-of-the art in Machine Learning.  - Innovate new products, services, and applications, that might require deep data analytics. ","Company overview: Google is not a conventional company, and we don’t intend to become one. True, we share attributes with the world’s most successful organizations – a focus on innovation and smart business practices comes to mind – but even as we continue to grow, we’re committed to retaining a small-company feel. At Google, we know that every employee has something important to say, and that every employee is integral to our success. We provide individually-tailored compensation packages that can be comprised of competitive salary, bonus, and equity components, along with the opportunity to earn further financial bonuses and rewards. Googlers thrive in small, focused teams and high-energy environments, believe in the ability of technology to change the world, and are as passionate about their lives as they are about their work. For more information, visit www.google.com/careers. The area: Engineering & Operations Google is and always will be an engineering company. We hire people with a broad set of technical skills who are ready to take on some of technology's greatest challenges and make an impact on millions, if not billions, of users. At Google, engineers not only revolutionize search, they routinely work on massive scalability and storage solutions, large-scale applications and entirely new platforms for developers around the world. From Google Ads to Chrome, Android to YouTube, Social to Local, Google engineers are changing the world one technological achievement after another. The role: Software Engineer - Singapore Google's software engineers develop the next-generation technologies that change how billions of users connect, explore, and interact with information and one another. Our products need to handle information at massive scale, and extend well beyond web search. We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking and data storage, security, artificial intelligence, natural language processing, UI design and mobile; the list goes on and is growing every day. As a software engineer, you will work on a specific project critical to Google’s needs with opportunities to switch teams and projects as you and our fast-paced business grow and evolve. We need our engineers to be versatile, display leadership qualities and be enthusiastic to take on new problems across the full-stack as we continue to push technology forward. Responsibilities: - Provide Machine Learning expertise to both existing and emerging new products. - Innovate, develop, and deploy Machine Learning algorithms across Google products. - Collaborate with Google Machine Learning experts across the globe to seek out new opportunities and advance state-of-the art in Machine Learning.  - Innovate new products, services, and applications, that might require deep data analytics. "
Engineering Manager - Transport,REDMART LIMITED,"Permanent, Full Time",Manager,"Engineering, Information Technology",8000.0,12000.0,Monthly,"About RedMart RedMart is Singapore's largest online grocery marketplace. We are a part of Alibaba-backed Lazada, Southeast Asia’s leading online shopping and selling platform. Our online marketplace offers over 100,000 grocery and household essentials items with the convenience of home delivery 7 days a week. Our mission is to save people time and money for the important things in life. We are a fast growing, tech-powered company with an awesome culture (see our culture deck). We have great tech teams in Singapore and Bangalore. We work on a wide range of areas: consumer-facing mobile and web applications, search, recommendations, e-commerce, marketing automation, CRM, marketplace seller platform, supply chain automation, warehouse fulfilment and automation, transportation logistics and last mile delivery. If you are interested in being part of the team that is transforming the grocery business, helping people save time and money daily, solving interesting challenges, and working with smart and passionate people, we want to hear from you. Role Purpose At RedMart we use technology to delight our customers; we innovate to make our customers’ lives better.   As Engineering Manager - Transport you will be responsible for leading a software team building transport intelligence systems at RedMart. This team is responsible for optimising delivery efficiency while maintaining a high rate of on-time delivery and offering a variety of delivery options to our customers. The team will be based in Singapore.    As an Engineering Manager you will: • Lead a team of software engineers and data scientists that has full ownership of key parts of RedMart’s Last Mile Delivery platforms, such as routing and location intelligence. • Conceptualize and implement transportation and telematics products, apps, algorithms and data analytics to provide a fast, reliable, convenient delivery experience at financially sustainable costs.  • Set the technical architecture for the team and take an active role in defining the product roadmap.  • Be responsible for driving impact by delivering on key initiatives as well as technical and business KPIs. You’ll be expected to make a significant impact on these through great technical judgment, business process understanding, close relationships with other technical leaders and your business counterparts, focused execution and frequent delivery. • Attract, develop and retain the best software engineers and data scientists. Help them innovate, make an impact, continually improve at their job and grow in their careers. • Champion engineering and operational excellence. Lead your team to design, implement, test and run in production robust, highly available automated routing solutions that our 24/7 store and operations can rely on.   • Lead and contribute to cross-functional initiatives to improve engineering at RedMart. • Collaborate with other engineering leaders, product managers, and business counterparts to deliver company-wide initiatives. • Foster a culture of continuous improvement through mentoring, feedback, and metrics.   What do we look for in a candidate? • Customer focus. Everything we do starts with our customers external and internal. • Impact. We are results oriented. We value people who focus on the right things and get them done. • Perseverance. Building a great company that customers love is hard work. Many challenges await and we are looking for team members we can count on when things get tough. • Ownership. We are looking for team members who are not only owners of their work but regard themselves as owners of the company as well. They are flexible in what they do and constantly seek out ways to have a greater impact on customers and our company.  • Breadth and depth of technology experience and strong technical and product judgment.  • Track record of building and leading great development teams through hiring and coaching.  • Track record of successfully delivering multi-stakeholder projects that marry technology, people, and processes.  • Machine Learning and Domain knowledge. Experience with building software for logistics, transportation or running Machine Learning and optimization systems in production is a must. • Excellent verbal and written communication skills.","About RedMart RedMart is Singapore's largest online grocery marketplace. We are a part of Alibaba-backed Lazada, Southeast Asia’s leading online shopping and selling platform. Our online marketplace offers over 100,000 grocery and household essentials items with the convenience of home delivery 7 days a week. Our mission is to save people time and money for the important things in life. We are a fast growing, tech-powered company with an awesome culture (see our culture deck). We have great tech teams in Singapore and Bangalore. We work on a wide range of areas: consumer-facing mobile and web applications, search, recommendations, e-commerce, marketing automation, CRM, marketplace seller platform, supply chain automation, warehouse fulfilment and automation, transportation logistics and last mile delivery. If you are interested in being part of the team that is transforming the grocery business, helping people save time and money daily, solving interesting challenges, and working with smart and passionate people, we want to hear from you. Role Purpose At RedMart we use technology to delight our customers; we innovate to make our customers’ lives better.   As Engineering Manager - Transport you will be responsible for leading a software team building transport intelligence systems at RedMart. This team is responsible for optimising delivery efficiency while maintaining a high rate of on-time delivery and offering a variety of delivery options to our customers. The team will be based in Singapore.    As an Engineering Manager you will: • Lead a team of software engineers and data scientists that has full ownership of key parts of RedMart’s Last Mile Delivery platforms, such as routing and location intelligence. • Conceptualize and implement transportation and telematics products, apps, algorithms and data analytics to provide a fast, reliable, convenient delivery experience at financially sustainable costs.  • Set the technical architecture for the team and take an active role in defining the product roadmap.  • Be responsible for driving impact by delivering on key initiatives as well as technical and business KPIs. You’ll be expected to make a significant impact on these through great technical judgment, business process understanding, close relationships with other technical leaders and your business counterparts, focused execution and frequent delivery. • Attract, develop and retain the best software engineers and data scientists. Help them innovate, make an impact, continually improve at their job and grow in their careers. • Champion engineering and operational excellence. Lead your team to design, implement, test and run in production robust, highly available automated routing solutions that our 24/7 store and operations can rely on.   • Lead and contribute to cross-functional initiatives to improve engineering at RedMart. • Collaborate with other engineering leaders, product managers, and business counterparts to deliver company-wide initiatives. • Foster a culture of continuous improvement through mentoring, feedback, and metrics.   What do we look for in a candidate? • Customer focus. Everything we do starts with our customers external and internal. • Impact. We are results oriented. We value people who focus on the right things and get them done. • Perseverance. Building a great company that customers love is hard work. Many challenges await and we are looking for team members we can count on when things get tough. • Ownership. We are looking for team members who are not only owners of their work but regard themselves as owners of the company as well. They are flexible in what they do and constantly seek out ways to have a greater impact on customers and our company.  • Breadth and depth of technology experience and strong technical and product judgment.  • Track record of building and leading great development teams through hiring and coaching.  • Track record of successfully delivering multi-stakeholder projects that marry technology, people, and processes.  • Machine Learning and Domain knowledge. Experience with building software for logistics, transportation or running Machine Learning and optimization systems in production is a must. • Excellent verbal and written communication skills."
Data Science Consultant,CPM CONSULTING PTE. LTD.,Permanent,Professional,Information Technology,3000.0,6500.0,Monthly,"Primary Responsibilities:  Understand large data sets, build data models to address business problems Undertake data collection, pre-processing and analysis Build predictive models and machine learning algorithms  The role will involve analysis and extensive data crunching with good amount of hands on programming skills. This role requires following skills and experience:  Proven experience (5+Years) as a Data Scientist or Data Analyst Experience in data mining Understanding of machine-learning and operations research Knowledge of R, SQL and Python; familiarity with Scala, Java or C++ is an asset Experience using business intelligence tools (e.g. Tableau) and data frameworks (e.g. Hadoop) Analytical mind and business acumen Strong math skills (e.g. statistics, algebra) Problem-solving aptitude Excellent communication and presentation skills  ","Primary Responsibilities:  Understand large data sets, build data models to address business problems Undertake data collection, pre-processing and analysis Build predictive models and machine learning algorithms  The role will involve analysis and extensive data crunching with good amount of hands on programming skills. This role requires following skills and experience:  Proven experience (5+Years) as a Data Scientist or Data Analyst Experience in data mining Understanding of machine-learning and operations research Knowledge of R, SQL and Python; familiarity with Scala, Java or C++ is an asset Experience using business intelligence tools (e.g. Tableau) and data frameworks (e.g. Hadoop) Analytical mind and business acumen Strong math skills (e.g. statistics, algebra) Problem-solving aptitude Excellent communication and presentation skills  "
Full Stack Developer,MESH BIO PTE. LTD.,Full Time,Senior Executive,"Design, Engineering",,,,"Mesh Bio is a digital health start up that uses data analytics approaches to provide predictive, actionable health insights. We are looking for motivated, independent individuals to join our fast growing team to work with our experienced founders to solve global healthcare problems. We are building a team of developers, who will design, build, customize and integrate data analysis servers into heterogeneous network infrastructure of healthcare organizations. The position will be working in a cross functional teams of engineers, scientists and clinicians to develop and deploy software solutions for customers. There will be opportunities for learning and mentorship in the fast growing field of machine learning, data science and health AI.  ","Mesh Bio is a digital health start up that uses data analytics approaches to provide predictive, actionable health insights. We are looking for motivated, independent individuals to join our fast growing team to work with our experienced founders to solve global healthcare problems. We are building a team of developers, who will design, build, customize and integrate data analysis servers into heterogeneous network infrastructure of healthcare organizations. The position will be working in a cross functional teams of engineers, scientists and clinicians to develop and deploy software solutions for customers. There will be opportunities for learning and mentorship in the fast growing field of machine learning, data science and health AI.  "
Research Engineer,ACTIVATE INTERACTIVE PTE LTD,Full Time,Senior Executive,Information Technology,4000.0,6000.0,Monthly,"Research Engineer (Data Science & Analytics)  Roles and responsibilities    Perform data science research and development in line with organization’s vision within digital health and wellness domain. Design and qualifying processes for data gathering, storage, processing, integration. Perform data research and analytics using deep machine learning to create accurate data and prediction model Refining data prediction model for demo, prototyping that leads to eventual productization. Take ownership and follow through the transfer of algorithm and prediction model to product and engineering team. Documentation of research, experiments, modelling and methodology.  Providing reports and presentations on results and findings. Identify opportunities and risks for the business through data science and analytics.    Requirements    ","Research Engineer (Data Science & Analytics)  Roles and responsibilities    Perform data science research and development in line with organization’s vision within digital health and wellness domain. Design and qualifying processes for data gathering, storage, processing, integration. Perform data research and analytics using deep machine learning to create accurate data and prediction model Refining data prediction model for demo, prototyping that leads to eventual productization. Take ownership and follow through the transfer of algorithm and prediction model to product and engineering team. Documentation of research, experiments, modelling and methodology.  Providing reports and presentations on results and findings. Identify opportunities and risks for the business through data science and analytics.    Requirements    "
Senior Research Engineer,TITANSOFT PTE. LTD.,Permanent,Executive,Others,4000.0,8000.0,Monthly,"When you see someone coming up with a method involving pattern recognition, clusters, correlation and anomaly detection to find a needle in the haystack, do you – leave them to it, or take a look at what they are doing and maybe suggest a graph database or, to forget the needle and consider the haystack? Do you constantly look at current processes, shake your head and offer an enlightening suggestion? Can you play nice with data, humans and machines - at the same time? If you answer yes to those questions, we would like speak to you! What a Senior Research Engineer does in Titansoft  Contribute to the design, planning, development, deployment and support of our Automation system, including all aspects of data-driven analytics, test design and execution Work closely with Product Owner, other Data Scientists and Software Developers to develop automatic models Propose statistical or Machine-Learning based model/methodologies to tackle problems Contribute to the development and evolution of analytical models by establishing objectives, key metrics, and test plans Manage cross-functional ad hoc research requests Coach the team and advocate transforming technology into valuable outcomes ","When you see someone coming up with a method involving pattern recognition, clusters, correlation and anomaly detection to find a needle in the haystack, do you – leave them to it, or take a look at what they are doing and maybe suggest a graph database or, to forget the needle and consider the haystack? Do you constantly look at current processes, shake your head and offer an enlightening suggestion? Can you play nice with data, humans and machines - at the same time? If you answer yes to those questions, we would like speak to you! What a Senior Research Engineer does in Titansoft  Contribute to the design, planning, development, deployment and support of our Automation system, including all aspects of data-driven analytics, test design and execution Work closely with Product Owner, other Data Scientists and Software Developers to develop automatic models Propose statistical or Machine-Learning based model/methodologies to tackle problems Contribute to the development and evolution of analytical models by establishing objectives, key metrics, and test plans Manage cross-functional ad hoc research requests Coach the team and advocate transforming technology into valuable outcomes "
Research Engineer,TITANSOFT PTE. LTD.,Permanent,Executive,Others,3000.0,8000.0,Monthly,"Are you someone who instead of searching for the needle in the haystack, comes up with a method involving pattern recognition, clusters, correlation and anomaly detection to find it more efficiently next time? Are you never satisfied with current processes and constantly looking ways to improve? If you answer yes to those questions, we'd like to speak to you! What a Research Engineer does in Titansoft Work closely with Product Owners, other Data Scientists and Software Developers to develop automatic models Propose statistical or Machine-Learning based models/ methodologies to tackle problems Understand domain knowledge and contribute to the system task","Are you someone who instead of searching for the needle in the haystack, comes up with a method involving pattern recognition, clusters, correlation and anomaly detection to find it more efficiently next time? Are you never satisfied with current processes and constantly looking ways to improve? If you answer yes to those questions, we'd like to speak to you! What a Research Engineer does in Titansoft Work closely with Product Owners, other Data Scientists and Software Developers to develop automatic models Propose statistical or Machine-Learning based models/ methodologies to tackle problems Understand domain knowledge and contribute to the system task"
Frontend software engineer,AIQ PTE. LTD.,Full Time,Fresh/entry level,Information Technology,3000.0,4500.0,Monthly,"Responsibilities  You are passionate about using your frontend engineering expertise to broaden the reach of our artificial intelligence technology and make it easily accessible to all.   You collaborate closely with other members of our team, include the backend, infrastructure, and machine learning engineers, designers, and product managers. You work together to craft and implement new product features.  You build intuitive web applications that will give users hands-on access to our computer vision platform and superb onboarding experience with intuitive dashboard. Why? To allows customers to train their own models / apps without using any code. 	  You will develop reusable modules, components, and build tools for both internal and external use cases.  Our current stack is React with React, Redux, babel and webpack for our build.","Responsibilities  You are passionate about using your frontend engineering expertise to broaden the reach of our artificial intelligence technology and make it easily accessible to all.   You collaborate closely with other members of our team, include the backend, infrastructure, and machine learning engineers, designers, and product managers. You work together to craft and implement new product features.  You build intuitive web applications that will give users hands-on access to our computer vision platform and superb onboarding experience with intuitive dashboard. Why? To allows customers to train their own models / apps without using any code. 	  You will develop reusable modules, components, and build tools for both internal and external use cases.  Our current stack is React with React, Redux, babel and webpack for our build."
Data Science Consultant,CPM CONSULTING PTE. LTD.,"Permanent, Full Time",Professional,Information Technology,6000.0,8000.0,Monthly,"Primary Responsibilities:  Understand large data sets, build data models to address business problems Undertake data collection, pre-processing and analysis Build predictive models and machine learning algorithms  The role will involve analysis and extensive data crunching with good amount of hands on programming skills.","Primary Responsibilities:  Understand large data sets, build data models to address business problems Undertake data collection, pre-processing and analysis Build predictive models and machine learning algorithms  The role will involve analysis and extensive data crunching with good amount of hands on programming skills."
Artificial Intelligence Engineer,Company Undisclosed,Contract,Executive,Information Technology,5000.0,8500.0,Monthly," Use machine learning and analytical techniques to build prediction models for different use cases. Design, develop and test advanced models for predictive behavior. Co-operate with software engineering teams to drive real-time model implementations and new feature creations. Design efficient, scalable, automated processes for large scale data analyses, model development, model validation and model implementation Research and evaluate pioneering machine learning and statistical model Requirement "," Use machine learning and analytical techniques to build prediction models for different use cases. Design, develop and test advanced models for predictive behavior. Co-operate with software engineering teams to drive real-time model implementations and new feature creations. Design efficient, scalable, automated processes for large scale data analyses, model development, model validation and model implementation Research and evaluate pioneering machine learning and statistical model Requirement "
