title,company,employment_type,job_level,category,salary_lower,salary_upper,salary_time_interval,roles,requirements
Data Analyst,SMARTKARMA INNOVATIONS PTE. LTD.,"Full Time, Internship",Junior Executive,Information Technology,24000.0,45000.0,Annually,"Important: Please complete the Smartkarma Data Analyst Job Application Form: https://goo.gl/forms/6UdYhA9RuOgkq7TJ2  Smartkarma is a Sequoia-backed global fintech headquartered out of Singapore with global offices and a top-notch clientbase. This is your chance to join a world class team, and take on our challenge to  reinvent the world of investment research.   About the Role We are looking for someone who can prove themselves on a full-time internship for 3 months, and then scale into a full-time role.  You will work closely with the CEO, as well as Senior members of the Technology, Sales and Finance teams and be involved in:   Coalescing data from various internal and external sources    Building real-time dashboards   Drawing insights from data   Crafting reports and presentations  ","Important: Please complete the Smartkarma Data Analyst Job Application Form: https://goo.gl/forms/6UdYhA9RuOgkq7TJ2  Smartkarma is a Sequoia-backed global fintech headquartered out of Singapore with global offices and a top-notch clientbase. This is your chance to join a world class team, and take on our challenge to  reinvent the world of investment research.   About the Role We are looking for someone who can prove themselves on a full-time internship for 3 months, and then scale into a full-time role.  You will work closely with the CEO, as well as Senior members of the Technology, Sales and Finance teams and be involved in:   Coalescing data from various internal and external sources    Building real-time dashboards   Drawing insights from data   Crafting reports and presentations  "
"Data Analytics, Vice President, Singapore","JPMORGAN CHASE BANK, N.A.","Permanent, Full Time",Senior Executive,Information Technology,7500.0,15000.0,Monthly,"JPMorgan Chase & Co. (NYSE: JPM) is a leading global financial services firm with assets of $2.5 trillion and operations worldwide. The firm is a leader in investment banking, financial services for consumers and small business, commercial banking, financial transaction processing, and asset management. A component of the Dow Jones Industrial Average, JPMorgan Chase & Co. serves millions of consumers in the United States and many of the world's most prominent corporate, institutional and government clients under its J.P. Morgan and Chase brands. Information about JPMorgan Chase & Co. is available at www.jpmorganchase.com. J.P. Morgan is a place for talented people from all backgrounds and perspectives because our clients come from all backgrounds and perspectives. We encourage a culture of inclusion, where everyone's opinion counts and all employees have the freedom to deliver their absolute best. This is why we work hard and invest in attracting and developing a diverse workforce. Learn more about our Business Resource Groups in how they help our employees build successful careers and reach their greatest potential. As an experienced Data Analyst, your mission is to help lead our team of innovators and technologists toward creating next-level solutions that improve the way our business is run. Your deep knowledge of business requirements, design, analytics, development, coding, testing and application programming will help your team raise their game, meeting your standards, as well as satisfying both business and functional requirements. Your quest to embrace leading-edge technologies and methodologies inspires your team to follow suit. And best of all, you’ll be able to harness massive amounts of brainpower through our global network of technologists. As a progressive Technologist you will interpret the Infrastructure Reference data, enrich the data, analyze results using statistical techniques and translate analysis with insights for data quality & data hygiene for accurate business decisions. Identifying modern solutions to the firm’s reference data requirements will require a deep understanding of the consumers of the product and how to implement a technical solution. You will develop a robust knowledge of a variety of technologies ranging from traditional infrastructure to cloud computing solutions to application architecture. You will need to be passionate and proactively tackle the challenges and opportunities the team faces; relying on data analysis skills and understanding our customer’s requirements","JPMorgan Chase & Co. (NYSE: JPM) is a leading global financial services firm with assets of $2.5 trillion and operations worldwide. The firm is a leader in investment banking, financial services for consumers and small business, commercial banking, financial transaction processing, and asset management. A component of the Dow Jones Industrial Average, JPMorgan Chase & Co. serves millions of consumers in the United States and many of the world's most prominent corporate, institutional and government clients under its J.P. Morgan and Chase brands. Information about JPMorgan Chase & Co. is available at www.jpmorganchase.com. J.P. Morgan is a place for talented people from all backgrounds and perspectives because our clients come from all backgrounds and perspectives. We encourage a culture of inclusion, where everyone's opinion counts and all employees have the freedom to deliver their absolute best. This is why we work hard and invest in attracting and developing a diverse workforce. Learn more about our Business Resource Groups in how they help our employees build successful careers and reach their greatest potential. As an experienced Data Analyst, your mission is to help lead our team of innovators and technologists toward creating next-level solutions that improve the way our business is run. Your deep knowledge of business requirements, design, analytics, development, coding, testing and application programming will help your team raise their game, meeting your standards, as well as satisfying both business and functional requirements. Your quest to embrace leading-edge technologies and methodologies inspires your team to follow suit. And best of all, you’ll be able to harness massive amounts of brainpower through our global network of technologists. As a progressive Technologist you will interpret the Infrastructure Reference data, enrich the data, analyze results using statistical techniques and translate analysis with insights for data quality & data hygiene for accurate business decisions. Identifying modern solutions to the firm’s reference data requirements will require a deep understanding of the consumers of the product and how to implement a technical solution. You will develop a robust knowledge of a variety of technologies ranging from traditional infrastructure to cloud computing solutions to application architecture. You will need to be passionate and proactively tackle the challenges and opportunities the team faces; relying on data analysis skills and understanding our customer’s requirements"
"Data Analytics, Associate, Singapore","JPMORGAN CHASE BANK, N.A.","Permanent, Full Time",Executive,Information Technology,7000.0,14000.0,Monthly,"JPMorgan Chase & Co. (NYSE: JPM) is a leading global financial services firm with assets of $2.5 trillion and operations worldwide. The firm is a leader in investment banking, financial services for consumers and small business, commercial banking, financial transaction processing, and asset management. A component of the Dow Jones Industrial Average, JPMorgan Chase & Co. serves millions of consumers in the United States and many of the world's most prominent corporate, institutional and government clients under its J.P. Morgan and Chase brands. Information about JPMorgan Chase & Co. is available at www.jpmorganchase.com. J.P. Morgan is a place for talented people from all backgrounds and perspectives because our clients come from all backgrounds and perspectives. We encourage a culture of inclusion, where everyone's opinion counts and all employees have the freedom to deliver their absolute best. This is why we work hard and invest in attracting and developing a diverse workforce. Learn more about our Business Resource Groups in how they help our employees build successful careers and reach their greatest potential. As an experienced Data Analyst, your mission is to help lead our team of innovators and technologists toward creating next-level solutions that improve the way our business is run. Your deep knowledge of business requirements, design, analytics, development, coding, testing and application programming will help your team raise their game, meeting your standards, as well as satisfying both business and functional requirements. Your quest to embrace leading-edge technologies and methodologies inspires your team to follow suit. And best of all, you’ll be able to harness massive amounts of brainpower through our global network of technologists. As a progressive Technologist you will interpret the Infrastructure Reference data, enrich the data, analyze results using statistical techniques and translate analysis with insights for data quality & data hygiene for accurate business decisions. Identifying modern solutions to the firm’s reference data requirements will require a deep understanding of the consumers of the product and how to implement a technical solution. You will develop a robust knowledge of a variety of technologies ranging from traditional infrastructure to cloud computing solutions to application architecture. You will need to be passionate and proactively tackle the challenges and opportunities the team faces; relying on data analysis skills and understanding our customer’s requirements  ","JPMorgan Chase & Co. (NYSE: JPM) is a leading global financial services firm with assets of $2.5 trillion and operations worldwide. The firm is a leader in investment banking, financial services for consumers and small business, commercial banking, financial transaction processing, and asset management. A component of the Dow Jones Industrial Average, JPMorgan Chase & Co. serves millions of consumers in the United States and many of the world's most prominent corporate, institutional and government clients under its J.P. Morgan and Chase brands. Information about JPMorgan Chase & Co. is available at www.jpmorganchase.com. J.P. Morgan is a place for talented people from all backgrounds and perspectives because our clients come from all backgrounds and perspectives. We encourage a culture of inclusion, where everyone's opinion counts and all employees have the freedom to deliver their absolute best. This is why we work hard and invest in attracting and developing a diverse workforce. Learn more about our Business Resource Groups in how they help our employees build successful careers and reach their greatest potential. As an experienced Data Analyst, your mission is to help lead our team of innovators and technologists toward creating next-level solutions that improve the way our business is run. Your deep knowledge of business requirements, design, analytics, development, coding, testing and application programming will help your team raise their game, meeting your standards, as well as satisfying both business and functional requirements. Your quest to embrace leading-edge technologies and methodologies inspires your team to follow suit. And best of all, you’ll be able to harness massive amounts of brainpower through our global network of technologists. As a progressive Technologist you will interpret the Infrastructure Reference data, enrich the data, analyze results using statistical techniques and translate analysis with insights for data quality & data hygiene for accurate business decisions. Identifying modern solutions to the firm’s reference data requirements will require a deep understanding of the consumers of the product and how to implement a technical solution. You will develop a robust knowledge of a variety of technologies ranging from traditional infrastructure to cloud computing solutions to application architecture. You will need to be passionate and proactively tackle the challenges and opportunities the team faces; relying on data analysis skills and understanding our customer’s requirements  "
"VP, Data Scientist, Business Analytics, Consumer Banking Group (1800016V)",DBS BANK LTD.,Full Time,Manager,Banking and Finance,9500.0,18000.0,Monthly," Work with product and business teams to define the problem statement and develop solution with advanced analytic techniques to address key business challenges Work with data analyst and engineer to identify, process and wrangle the data  Design experiments to demonstrate business value of analytics solutions. Including testing the solution with real live data and quantify business impact/benefit Implement successful experiment to production Create reusable assets and share learning with others "," Work with product and business teams to define the problem statement and develop solution with advanced analytic techniques to address key business challenges Work with data analyst and engineer to identify, process and wrangle the data  Design experiments to demonstrate business value of analytics solutions. Including testing the solution with real live data and quantify business impact/benefit Implement successful experiment to production Create reusable assets and share learning with others "
Data Scientist,Company Undisclosed,Full Time,Senior Executive,Information Technology,6500.0,7300.0,Monthly," R programming language hands on experience (current project working should be with R language as data scientist) Time series working knowledge hands on experience (E.g. arena models, markoff chain, monte carlo, hault vitas, etc) Experience of handling high frequency streaming data for real time analysis and reporting. Familiarity with - Natural Language Processing, Statistical Analysis (distribution analysis, correlation, variance   "," R programming language hands on experience (current project working should be with R language as data scientist) Time series working knowledge hands on experience (E.g. arena models, markoff chain, monte carlo, hault vitas, etc) Experience of handling high frequency streaming data for real time analysis and reporting. Familiarity with - Natural Language Processing, Statistical Analysis (distribution analysis, correlation, variance   "
"Data Analyst, Marketing",HOOQ DIGITAL PTE. LTD.,Permanent,Professional,Others,5000.0,9000.0,Monthly,"As the Data Analyst, Marketing, you are critical to achieving HOOQ’s vision. You will make it your mission to ensure our digital commerce and marketing campaigns are powered by data. This means that you’re up to speed on best practices and trends in data design, CRM, cookie technology, web analytics and data visualization. You are curious about the world and can easily establish causal relationship between events. You enjoy backing up your decisions and arguments with data. Responsibilities   Deliver consumer insights to our brand teams, agencies and commercial teams that will help transform our business performance   Inspire, challenge and enable our marketers to deliver industry-leading digital marketing by making full use of our global training, data platforms, reporting & social intelligence tools   Work in collaboration with the brand teams at every stage of their digital activity, influencing their game plans to embed critical digital metrics to help shape success   Lead the gathering of digital consumer insights and feeding them back to the markets   Accountable for ensuring every digital campaign and digital commerce channel set up by brands have digital metrics defined and tracked successfully   Help brands embed our global data taxonomy and drive its adoption by our agencies   Deliver clear actionable insights  ","As the Data Analyst, Marketing, you are critical to achieving HOOQ’s vision. You will make it your mission to ensure our digital commerce and marketing campaigns are powered by data. This means that you’re up to speed on best practices and trends in data design, CRM, cookie technology, web analytics and data visualization. You are curious about the world and can easily establish causal relationship between events. You enjoy backing up your decisions and arguments with data. Responsibilities   Deliver consumer insights to our brand teams, agencies and commercial teams that will help transform our business performance   Inspire, challenge and enable our marketers to deliver industry-leading digital marketing by making full use of our global training, data platforms, reporting & social intelligence tools   Work in collaboration with the brand teams at every stage of their digital activity, influencing their game plans to embed critical digital metrics to help shape success   Lead the gathering of digital consumer insights and feeding them back to the markets   Accountable for ensuring every digital campaign and digital commerce channel set up by brands have digital metrics defined and tracked successfully   Help brands embed our global data taxonomy and drive its adoption by our agencies   Deliver clear actionable insights  "
Data Analyst (Intern),SHIPSFOCUS INTELLIGENCE PTE. LTD.,Internship,Fresh/entry level,"Logistics / Supply Chain, Others, Professional Services",800.0,1000.0,Monthly,"A passionate person? Have good skills and great attitude? Want to join the best team in chemical shipping research in Singapore?   Come meet us and let us know your unique capability. Work in a team that keeps breaking down walls, creating value leveraging on machine learning, AI & other technologies.   You are excited to:  Build high-performance algorithms and predictive models Develop data modelling, mining and production Create custom software components and analytics applications Employ tools, coding and non-parametric methodology to marry data and systems together Improve data reliability, efficiency and quality Resolve problems associated with database integration and unstructured data sets to provide clean and usable data     ","A passionate person? Have good skills and great attitude? Want to join the best team in chemical shipping research in Singapore?   Come meet us and let us know your unique capability. Work in a team that keeps breaking down walls, creating value leveraging on machine learning, AI & other technologies.   You are excited to:  Build high-performance algorithms and predictive models Develop data modelling, mining and production Create custom software components and analytics applications Employ tools, coding and non-parametric methodology to marry data and systems together Improve data reliability, efficiency and quality Resolve problems associated with database integration and unstructured data sets to provide clean and usable data     "
"Data Analyst ($3600-4000, 5 days, AMK)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Permanent,Executive,Banking and Finance,3600.0,4000.0,Monthly,"  Data Analyst ($3600-4000, 5 days, AMK) Job responsibilities  Perform statics data analysis and provide professional suggestions to the management in company’s business activities Keep track on market trends and changes by manage the cross functional team Preparation of daily/weekly/monthly reports to the management and relevant regulatory bodies Ad-hoc projects assigned by the management   ","  Data Analyst ($3600-4000, 5 days, AMK) Job responsibilities  Perform statics data analysis and provide professional suggestions to the management in company’s business activities Keep track on market trends and changes by manage the cross functional team Preparation of daily/weekly/monthly reports to the management and relevant regulatory bodies Ad-hoc projects assigned by the management   "
Data Analyst - Automation Enablement,UBS AG,Full Time,Senior Executive,Banking and Finance,85000.0,145000.0,Annually,"Do you have a knack of intersecting the data and storytelling? Are you passionate about finding the story the data is telling, and using it to help drive the key decisions ? Do you want to be part of a cutting edge team who are leaders both within UBS and across the financial services industry?  We’re looking for someone , who can help us :  • Support the IT and Business functions to drive their key decisions based on data analytics • Identify the opportunities in automation and operation efficiency • Perform in-depth analysis of events, patterns, predicates from the operations data • Integrate data from various data sources to provide holistic view • Develop reports and dashboards for internal and external consumption • Support advanced exploratory analytics to help understand the effectiveness of automation • Provide cross-team support for multiple application platforms and verticals • Perform data anomaly detection and reporting • Participate in larger data management projects such as big data or event monitoring   You'll be working in the Infrastructure Security Engineering - Automation & Tooling Enablement team across the core locations. We are working to identify and automate areas of Technology and Business operations to achieve more efficient, service based organization which is able to meet to demands of the business both now and in the future. The team is also responsible for driving the automation adoption culture within the organization and run the continual service improvements within the automation programme.   You may also apply directly via our career website using below link: https://jobs.ubs.com/TGWebHost/jobdetails.aspx?partnerid=25008&siteid=5012&AReq=182762BR   To learn more about UBS and other opportunities, please visit www.ubs.com/careers","Do you have a knack of intersecting the data and storytelling? Are you passionate about finding the story the data is telling, and using it to help drive the key decisions ? Do you want to be part of a cutting edge team who are leaders both within UBS and across the financial services industry?  We’re looking for someone , who can help us :  • Support the IT and Business functions to drive their key decisions based on data analytics • Identify the opportunities in automation and operation efficiency • Perform in-depth analysis of events, patterns, predicates from the operations data • Integrate data from various data sources to provide holistic view • Develop reports and dashboards for internal and external consumption • Support advanced exploratory analytics to help understand the effectiveness of automation • Provide cross-team support for multiple application platforms and verticals • Perform data anomaly detection and reporting • Participate in larger data management projects such as big data or event monitoring   You'll be working in the Infrastructure Security Engineering - Automation & Tooling Enablement team across the core locations. We are working to identify and automate areas of Technology and Business operations to achieve more efficient, service based organization which is able to meet to demands of the business both now and in the future. The team is also responsible for driving the automation adoption culture within the organization and run the continual service improvements within the automation programme.   You may also apply directly via our career website using below link: https://jobs.ubs.com/TGWebHost/jobdetails.aspx?partnerid=25008&siteid=5012&AReq=182762BR   To learn more about UBS and other opportunities, please visit www.ubs.com/careers"
"Data Analyst ($3600-4000, 5 days, AMK)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Permanent,Executive,Banking and Finance,3600.0,4000.0,Monthly,"  Data Analyst ($3600-4000, 5 days, AMK) Job responsibilities  Perform statics data analysis and provide professional suggestions to the management in company’s business activities Keep track on market trends and changes by manage the cross functional team Preparation of daily/weekly/monthly reports to the management and relevant regulatory bodies Ad-hoc projects assigned by the management   ","  Data Analyst ($3600-4000, 5 days, AMK) Job responsibilities  Perform statics data analysis and provide professional suggestions to the management in company’s business activities Keep track on market trends and changes by manage the cross functional team Preparation of daily/weekly/monthly reports to the management and relevant regulatory bodies Ad-hoc projects assigned by the management   "
Data Analyst,JTRON (SAP) PTE. LTD.,Full Time,Fresh/entry level,Information Technology,2500.0,3500.0,Monthly,Job Scope:  Work with Subject Matter expert to develop robotic process automation (RPA) so as to provide artificial intelligence (AI) for the organization. Maintain the developed RPA Maintain and enhance boundary systems Provide management reports for both operation and management. This includes designing new or enhancing existing reporting query to create reporting needs Help to improve operation efficiency in the function by creating automation in reporting and information tracking ,Job Scope:  Work with Subject Matter expert to develop robotic process automation (RPA) so as to provide artificial intelligence (AI) for the organization. Maintain the developed RPA Maintain and enhance boundary systems Provide management reports for both operation and management. This includes designing new or enhancing existing reporting query to create reporting needs Help to improve operation efficiency in the function by creating automation in reporting and information tracking 
Data Governance Analyst,Company Undisclosed,Contract,Executive,Information Technology,4000.0,8000.0,Monthly,An exciting opportunity awaits you! Our client is looking for a Data Analyst to support the Data Governance projects in the financial services industry. ,An exciting opportunity awaits you! Our client is looking for a Data Analyst to support the Data Governance projects in the financial services industry. 
Data Management Specialist (Entry to Senior Level),HAL COMPLETIONS MFG PTE. LTD.,Permanent,Professional,Engineering,1800.0,3500.0,Monthly," Process print requests and prepare transmittals and distribute engineering, supplier, and technical data as required Update and maintain engineering database files with information contained in routine to semi-complex engineering job packets (i.e. bill of material, design specifications, etc.) Create image files using reproduction equipment and auto programs Enter and maintain integrity of project data files consisting of technical data, engineering and supplier drawings, purchase orders, technical specifications and other project required data Gather possible improvements to individual user methods, processes, standards, lessons learned and best practices Responsible for updating and maintaining local workflow data bases and data control record keeping systems Document on-going processes and departmental projects Utilize project management skills in the organization and execution of project assignments Implement and maintain project document control record keeping system Maintain file room as well as general maintenance and operation of reproduction equipment May coach junior level staff member and supports corporate HSE initiatives "," Process print requests and prepare transmittals and distribute engineering, supplier, and technical data as required Update and maintain engineering database files with information contained in routine to semi-complex engineering job packets (i.e. bill of material, design specifications, etc.) Create image files using reproduction equipment and auto programs Enter and maintain integrity of project data files consisting of technical data, engineering and supplier drawings, purchase orders, technical specifications and other project required data Gather possible improvements to individual user methods, processes, standards, lessons learned and best practices Responsible for updating and maintaining local workflow data bases and data control record keeping systems Document on-going processes and departmental projects Utilize project management skills in the organization and execution of project assignments Implement and maintain project document control record keeping system Maintain file room as well as general maintenance and operation of reproduction equipment May coach junior level staff member and supports corporate HSE initiatives "
"Data Analyst ($3600-4000, 5 days, AMK)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Permanent,Executive,Banking and Finance,3600.0,4000.0,Monthly,"  Data Analyst ($3600-4000, 5 days, AMK) Job responsibilities  Perform statics data analysis and provide professional suggestions to the management in company’s business activities Keep track on market trends and changes by manage the cross functional team Preparation of daily/weekly/monthly reports to the management and relevant regulatory bodies Ad-hoc projects assigned by the management   ","  Data Analyst ($3600-4000, 5 days, AMK) Job responsibilities  Perform statics data analysis and provide professional suggestions to the management in company’s business activities Keep track on market trends and changes by manage the cross functional team Preparation of daily/weekly/monthly reports to the management and relevant regulatory bodies Ad-hoc projects assigned by the management   "
Data Analyst,TALENT SPOT GROUP PRIVATE LTD.,Contract,Senior Executive,Information Technology,5000.0,6500.0,Monthly,"Responsibilities include but not limited to:  Coordinates the team’s quality, security, and maintenance of data. Defines data elements and establishes policies and procedures related to the collection and accuracy of data, and performs tests on data systems. Identify, assess, fix, document, and communicate potential quality issues in the way data is collected, stored, processed/enriched, or used. Review data sets for accuracy including integrity of historical data. Review results for consistency and accuracy. Recommend maintenance enhancements to improve accuracy Design and Build efficient, sustainable data visualization models (reports, dashboards, scorecards and data stories) to facilitate decision-making. ","Responsibilities include but not limited to:  Coordinates the team’s quality, security, and maintenance of data. Defines data elements and establishes policies and procedures related to the collection and accuracy of data, and performs tests on data systems. Identify, assess, fix, document, and communicate potential quality issues in the way data is collected, stored, processed/enriched, or used. Review data sets for accuracy including integrity of historical data. Review results for consistency and accuracy. Recommend maintenance enhancements to improve accuracy Design and Build efficient, sustainable data visualization models (reports, dashboards, scorecards and data stories) to facilitate decision-making. "
Global Technology Infrastructure Data Center Operations Engineer I - Analyst,"JPMORGAN CHASE BANK, N.A.","Permanent, Full Time",Professional,Information Technology,4000.0,8000.0,Monthly,"As a Data Center Operations Engineer I, your mission is to support the day-to-day technology operations of JPMorgan Chase mission critical data centers. The purpose of this role is to maintain operational stability and handle customer requests while working on shifts and on calls to support the 24x7 operation. You will be responsible for installing and configuring enterprise class technology hardware, troubleshooting hardware and network issues, maintain change control process in the data center, and support 3rd party vendor activities. This position is full-time, working with team members on a rotating basis.  ","As a Data Center Operations Engineer I, your mission is to support the day-to-day technology operations of JPMorgan Chase mission critical data centers. The purpose of this role is to maintain operational stability and handle customer requests while working on shifts and on calls to support the 24x7 operation. You will be responsible for installing and configuring enterprise class technology hardware, troubleshooting hardware and network issues, maintain change control process in the data center, and support 3rd party vendor activities. This position is full-time, working with team members on a rotating basis.  "
Master Data Analyst,HAYS SPECIALIST RECRUITMENT PTE. LTD.,Contract,Professional,Information Technology,7000.0,10000.0,Monthly,"Online Payment Systems Industry Multiple Opportunities Large Data Migration and Business Acquisition Experience   This global financial service provider is looking to hire a team of Migration Data Analysts to join their team. Global Financial Service Org, Online Payment Systems Industry, Multiple Opportunities, Business Acquisition   Your new company  A global financial service provider is looking to hire a team of Migration Data Analysts to join their team. They are rolling out a new project, which will be an excellent opportunity for professional development and growth. This is a contract until EOY 2019.  Your new role  the successful candidate will be able to look at data to see what data needs to migrate, how to migrate large data, understand the source and target platforms, how to build mapping logic and have the ability to establish crucial data for business. What you'll need to succeed    Database skills is a must Data analysis experience Experience with migration programs Financial Services industry knowledge Experience on acquiring businesses    What you'll get in return    As they are starting to roll out this project, you will be an instrumental part to its delivery and success. This opportunity to join a dynamic team will provide a strong foundation for personal and professional development.   What you'll get in return  As they are starting to roll out this project, you will be an instrumental part to its delivery and success. This opportunity to join a dynamic team will provide a strong foundation for personal and professional development.   What you need to do now If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or call us now. If this job isn't quite right for you but you are looking for a new position, please contact us for a confidential discussion on your career. Contact Rahal Kansara on rahal.kansara@hays.com.sg  EA Reg Number: R1874516  EA License Number: 07C3924  Company Registration No: 200609504D","Online Payment Systems Industry Multiple Opportunities Large Data Migration and Business Acquisition Experience   This global financial service provider is looking to hire a team of Migration Data Analysts to join their team. Global Financial Service Org, Online Payment Systems Industry, Multiple Opportunities, Business Acquisition   Your new company  A global financial service provider is looking to hire a team of Migration Data Analysts to join their team. They are rolling out a new project, which will be an excellent opportunity for professional development and growth. This is a contract until EOY 2019.  Your new role  the successful candidate will be able to look at data to see what data needs to migrate, how to migrate large data, understand the source and target platforms, how to build mapping logic and have the ability to establish crucial data for business. What you'll need to succeed    Database skills is a must Data analysis experience Experience with migration programs Financial Services industry knowledge Experience on acquiring businesses    What you'll get in return    As they are starting to roll out this project, you will be an instrumental part to its delivery and success. This opportunity to join a dynamic team will provide a strong foundation for personal and professional development.   What you'll get in return  As they are starting to roll out this project, you will be an instrumental part to its delivery and success. This opportunity to join a dynamic team will provide a strong foundation for personal and professional development.   What you need to do now If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or call us now. If this job isn't quite right for you but you are looking for a new position, please contact us for a confidential discussion on your career. Contact Rahal Kansara on rahal.kansara@hays.com.sg  EA Reg Number: R1874516  EA License Number: 07C3924  Company Registration No: 200609504D"
"VP  /  AVP, Data Science Analyst (Customer Science), Regional Consumer Banking Ops, T&O (18000449)",DBS BANK LTD.,"Permanent, Full Time","Middle Management, Manager",Banking and Finance,9500.0,15000.0,Monthly," Development and solutioning of real time predictive analytics to derive actionable insights to intervene positively into the customer’s digital journey Perform full life-cycle of Data Scientist / Analyst activities, including conceptualization to operationalization  Primary focus will be in applying data science to solve business problems; doing statistical analysis, building high-quality prediction systems, and use deep learning techniques Able to understand and solve the business problem by translating into a data model and building insights into an actionable outcome  Collaborate with cross-functional business teams to deliver high-impact insights using analytics across a variety of customer servicing areas Research, design, implement and validate models / algorithms to analyse diverse sources of data to achieve targeted outcomes  Carry out customer behaviour analytics and deliver actionable insights in real time; through behaviour segmentation, predictive modelling, lifetime value modelling, churn prevention, statistical simulations and what if scenarios Stay on top of current industry trends on machine learning/AI "," Development and solutioning of real time predictive analytics to derive actionable insights to intervene positively into the customer’s digital journey Perform full life-cycle of Data Scientist / Analyst activities, including conceptualization to operationalization  Primary focus will be in applying data science to solve business problems; doing statistical analysis, building high-quality prediction systems, and use deep learning techniques Able to understand and solve the business problem by translating into a data model and building insights into an actionable outcome  Collaborate with cross-functional business teams to deliver high-impact insights using analytics across a variety of customer servicing areas Research, design, implement and validate models / algorithms to analyse diverse sources of data to achieve targeted outcomes  Carry out customer behaviour analytics and deliver actionable insights in real time; through behaviour segmentation, predictive modelling, lifetime value modelling, churn prevention, statistical simulations and what if scenarios Stay on top of current industry trends on machine learning/AI "
"VP  /  AVP, Data Science Analyst (Customer Science), Regional Consumer Banking Ops, T&O (18000449)",DBS BANK LTD.,"Permanent, Full Time","Middle Management, Manager",Banking and Finance,6500.0,13000.0,Monthly," Development and solutioning of real time predictive analytics to derive actionable insights to intervene positively into the customer’s digital journey Perform full life-cycle of Data Scientist / Analyst activities, including conceptualization to operationalization  Primary focus will be in applying data science to solve business problems; doing statistical analysis, building high-quality prediction systems, and use deep learning techniques Able to understand and solve the business problem by translating into a data model and building insights into an actionable outcome  Collaborate with cross-functional business teams to deliver high-impact insights using analytics across a variety of customer servicing areas Research, design, implement and validate models / algorithms to analyse diverse sources of data to achieve targeted outcomes  Carry out customer behaviour analytics and deliver actionable insights in real time; through behaviour segmentation, predictive modelling, lifetime value modelling, churn prevention, statistical simulations and what if scenarios Stay on top of current industry trends on machine learning/AI "," Development and solutioning of real time predictive analytics to derive actionable insights to intervene positively into the customer’s digital journey Perform full life-cycle of Data Scientist / Analyst activities, including conceptualization to operationalization  Primary focus will be in applying data science to solve business problems; doing statistical analysis, building high-quality prediction systems, and use deep learning techniques Able to understand and solve the business problem by translating into a data model and building insights into an actionable outcome  Collaborate with cross-functional business teams to deliver high-impact insights using analytics across a variety of customer servicing areas Research, design, implement and validate models / algorithms to analyse diverse sources of data to achieve targeted outcomes  Carry out customer behaviour analytics and deliver actionable insights in real time; through behaviour segmentation, predictive modelling, lifetime value modelling, churn prevention, statistical simulations and what if scenarios Stay on top of current industry trends on machine learning/AI "
Data Management Analyst,SMARTSOFT PTE. LTD.,"Contract, Full Time",Professional,Information Technology,5000.0,9000.0,Monthly,"·         Work on various Global Data Migration and integration Projects that involves various data sources and systems. ·         Manage in-house & vendor deliverables very optimally to meet time, scope & budget commitments. ·         Ensure capturing of operational metrics & performance indicators articulating the value of the team and its deliverables to bring visibility into the operations & team performance. ·         Work with globally distributed teams & build excellent working relationships with other teams inside and outside of Global development center. ·         This role will require travel to various  locations so Flexibility in Travelling is a must. ·         Prepare technical documentations on the deliverables ·         Design and code reviews to ensure standards and quality level for the build ·         Identify, define and implement best practices for process improvements for SDLC management ·         Prepare and report  project performance metrics and KPIs","·         Work on various Global Data Migration and integration Projects that involves various data sources and systems. ·         Manage in-house & vendor deliverables very optimally to meet time, scope & budget commitments. ·         Ensure capturing of operational metrics & performance indicators articulating the value of the team and its deliverables to bring visibility into the operations & team performance. ·         Work with globally distributed teams & build excellent working relationships with other teams inside and outside of Global development center. ·         This role will require travel to various  locations so Flexibility in Travelling is a must. ·         Prepare technical documentations on the deliverables ·         Design and code reviews to ensure standards and quality level for the build ·         Identify, define and implement best practices for process improvements for SDLC management ·         Prepare and report  project performance metrics and KPIs"
